Seal ID	Survival	Tagloss	Sex 	Black Mass	Wean Mass	Brand
3432	00000011100000	UUUUUU111UUUUU	1	49	130	B
3433	00000011101000	UUUUUU111U1UUU	0	35	134	B
3434	00000010000000	UUUUUU1UUUUUUU	0	41	121	B
3435	00000010000000	UUUUUU1UUUUUUU	1	38	86	B
3436	00000010000000	UUUUUU1UUUUUUU	0			N
3437	00000010000000	UUUUUU1UUUUUUU	0	38	132	B
3438	00000010111100	UUUUUU1U1111UU	1	36	77	B
3439	00000011100000	UUUUUU111UUUUU	0	39	115	B
3440	00000010111111	UUUUUU1U111101	0	33	98	B
3441	00000010000110	UUUUUU1UUUU00U	0	37	106	B
3442	00000010000010	UUUUUU1UUUUUUU	1	36	89	B
3443	00000011000000	UUUUUU11UUUUUU	1	44	109	B
3444	00000010000010	UUUUUU1UUUUU0U	1	58	122	B
3445	00000011111000	UUUUUU11110UUU	1	31	99	B
3446	00000010100000	UUUUUU1U1UUUUU	1	34	121	B
3447	00000011100000	UUUUUU111UUUUU	0	37	100	B
3448	00000010000000	UUUUUU1UUUUUUU	1	44	126	B
3449	00000010100100	UUUUUU1U1UU1UU	1	51	165	B
3450	00000011110011	UUUUUU1111UU0U	0	38	111	B
3451	00000010000011	UUUUUU1UUUUU0U	0	39	61	B
3452	00000010000010	UUUUUU1UUUUU0U	1	35	123	B
3453	00000010000000	UUUUUU1UUUUUUU	0	41	168	B
3454	00000011100000	UUUUUU111UUUUU	0	42	149	B
3455	00000011101111	UUUUUU111U0010	0	40	139	B
3456	00000010000000	UUUUUU1UUUUUUU	1	45	138	B
3457	00000011110000	UUUUUU1110UUUU	0	35	131	B
3458	00000011111111	UUUUUU11100001	1	36	119	B
3459	00000010000000	UUUUUU1UUUUUUU	0	38	98	B
3460	00000011000000	UUUUUU11UUUUUU	0	46	123	B
3461	00000010000000	UUUUUU1UUUUUUU	0	36	123	B
3462	00000010111110	UUUUUU1U11000U	0	40	155	B
3463	00000011111000	UUUUUU11111UUU	0	38	132	B
3464	00000010000000	UUUUUU1UUUUUUU	1			N
3465	00000011000000	UUUUUU11UUUUUU	0	33	98	B
3466	00000010000000	UUUUUU1UUUUUUU	1	40	113	B
3467	00000011100000	UUUUUU110UUUUU	1	34	109	B
3468	00000010000000	UUUUUU1UUUUUUU	0			N
3469	00000010111111	UUUUUU1U111111	0	33	92	B
3470	00000010000000	UUUUUU1UUUUUUU	1	54	176	B
3471	00000010000000	UUUUUU1UUUUUUU	1	38	101	B
3472	00000011000000	UUUUUU11UUUUUU	1	34	108	B
3473	00000011111000	UUUUUU11110UUU	0	42	117	B
3474	00000010000000	UUUUUU1UUUUUUU	1	39	130	B
3475	00000010000000	UUUUUU1UUUUUUU	1			B
3476	00000010000000	UUUUUU1UUUUUUU	1			N
3477	00000011111111	UUUUUU1111111U	0	35	82	B
3478	00000010110000	UUUUUU1U10UUUU	1	55	156	B
3479	00000010110010	UUUUUU1U11UU0U	0	36	170	B
3480	00000010111101	UUUUUU1U0000UU	0	29	95	B
3481	00000011100000	UUUUUU110UUUUU	0	37	118	B
3482	00000010111111	UUUUU22U222222	0	39	150	B
3483	00000011110000	UUUUUU1110UUUU	0	37	126	B
3484	00000011000100	UUUUUU11UUU0UU	0	39	148	B
3485	00000010000000	UUUUUU1UUUUUUU	0	43	135	B
3486	00000010111101	UUUUUU1U1100U0	0	36	149	B
3487	00000011111000	UUUUUU11111UUU	0	35	131	B
3488	00000011001000	UUUUUU11UU0UUU	0	26	91	B
3489	00000010000000	UUUUUU1UUUUUUU	1	42	126	B
3491	00000011000000	UUUUUU11UUUUUU	0	33	74	B
3492	00000011010000	UUUUUU11U0UUUU	1	43	123	B
3493	00000011111100	UUUUUU111000UU	0	39	150	B
3494	00000010100000	UUUUUU1U1UUUUU	0	41	151	B
3495	00000010000000	UUUUUU1UUUUUUU	1	38	72	B
3496	00000010001000	UUUUUU1UUU0UUU	1	44	144	B
3497	00000011000000	UUUUUU11UUUUUU	0	41	173	B
3498	00000010000000	UUUUUU1UUUUUUU	0	40	116	B
3499	00000011001000	UUUUUU11UU0UUU	0	42	128	B
3500	00000010000000	UUUUUU1UUUUUUU	1	28	86	B
3501	00000011111000	UUUUUU11111UUU	0	38	102	B
3502	00000011011100	UUUUUU11U111UU	0	41	122	B
3503	00000010000000	UUUUUU1UUUUUUU	1	46	105	B
3504	00000010000000	UUUUUU1UUUUUUU	0			N
3505	00000010100010	UUUUUU1U0UUU0U	1	44	140	B
3506	00000011100101	UUUUUU110UU0U0	0	38	107	B
3507	00000010111111	UUUUUU1U111111	1	46	122	B
3508	00000011100100	UUUUUU111UU0UU	1	36	86	B
3509	00000010000010	UUUUUU1UUUUU0U	1	39	115	B
3510	00000011010100	UUUUUU11U0U0UU	1	31	75	B
3511	00000010000000	UUUUUU1UUUUUUU	0	35	55	B
3512	00000010100010	UUUUUU1U1UUU0U	1	43	154	B
3513	00000010000010	UUUUUU1UUUUU0U	1	50	141	B
3514	00000010000000	UUUUUU1UUUUUUU	1	45	138	B
3515	00000010000000	UUUUUU1UUUUUUU	1			N
3516	00000011000100	UUUUUU10UUU0UU	0	38	85	B
3517	00000010000000	UUUUUU1UUUUUUU	0	33	111	B
3518	00000011100010	UUUUUU111UUU1U	0	37	101	B
3519	00000010100000	UUUUUU1U1UUUUU	0	41	152	B
3520	00000010000000	UUUUUU1UUUUUUU	0	33	87	B
3521	00000010110000	UUUUUU1U10UUUU	1	42	127	B
3522	00000010000000	UUUUUU1UUUUUUU	1	43	157	B
3523	00000010101111	UUUUUU1U1U1011	0	46	134	B
3524	00000010111011	UUUUUU1U111U11	0	41	145	B
3525	00000010000000	UUUUUU1UUUUUUU	1	42	114	B
3526	00000010000001	UUUUUU1UUUUUUU	0	39	144	B
3527	00000010000000	UUUUUU1UUUUUUU	0	29	74	B
3528	00000010000000	UUUUUU1UUUUUUU	1	35	97	B
3529	00000010100000	UUUUUU1U1UUUUU	0	32	90	B
3530	00000011111100	UUUUUU1UU100UU	1	32	93	B
3531	00000010000000	UUUUUU1UUUUUUU	1	38	58	B
3532	00000010101111	UUUUUU1U1U0110	0	34	95	B
3533	00000011100000	UUUUUU111UUUUU	1	56	138	B
3534	00000010000000	UUUUUU1UUUUUUU	1	36	72	B
3535	00000010000000	UUUUUU1UUUUUUU	0	36	135	B
3536	00000010100100	UUUUUU1U1UU0UU	0	41	126	B
3537	00000010000000	UUUUUU1UUUUUUU	0			N
3538	00000010000000	UUUUUU1UUUUUUU	0	40	130	B
3539	00000010100000	UUUUUU1U1UUUUU	1	40	107	B
3540	00000011000010	UUUUUU10UUUU0U	1	34	106	B
3541	00000010111111	UUUUUU1U111111	1	49	121	B
3542	00000011100000	UUUUUU111UUUUU	1	40	113	B
3543	00000010000000	UUUUUU1UUUUUUU	0	41	121	B
3544	00000010111111	UUUUUU1U111110	1	41	93	B
3545	00000010000000	UUUUUU1UUUUUUU	0	34	155	B
3546	00000011000000	UUUUUU10UUUUUU	1	42	135	B
3547	00000010001001	UUUUUU1UUU0UU0	0	43	115	B
3548	00000010000110	UUUUUU1UUUU00U	1	39	90	B
3549	00000010100000	UUUUUU1U1UUUUU	1	41	134	B
3550	00000010000000	UUUUUU1UUUUUUU	1	40	119	B
3551	00000010111100	UUUUUU1U110UUU	1	44	127	B
3552	00000011110000	UUUUUU1111UUUU	0	32	104	B
3553	00000010000000	UUUUUU1UUUUUUU	1	40	132	B
3554	00000011100000	UUUUUU111UUUUU	0	35	103	B
3555	00000010000000	UUUUUU1UUUUUUU	1	29	62	B
3556	00000010100000	UUUUUU1U1UUUUU	1	37	104	B
3557	00000010000000	UUUUUU1UUUUUUU	1	39	117	B
3558	00000010000000	UUUUUU1UUUUUUU	1	32	103	B
3559	00000011110111	UUUUUU1111U000	0	39	109	B
3560	00000010000000	UUUUUU1UUUUUUU	1	38	102	B
3561	00000011000000	UUUUUU11UUUUUU	1	43	95	B
3562	00000011111010	UUUUUU11111U0U	1	46	136	B
3563	00000011110111	UUUUUU1111U111	0	38	98	B
3565	00000011000000	UUUUUU11UUUUUU	0	32	66	B
3566	00000010000000	UUUUUU1UUUUUUU	0	34	92	B
3567	00000011111111	UUUUUU11111100	1	38		B
3568	00000011100000	UUUUUU111UUUUU	1	42	153	B
3569	00000011100100	UUUUUU111UU0UU	1	44	116	B
3570	00000011010100	UUUUUU10U0U0UU	0	43	156	B
3571	00000011111110	UUUUUU1110000U	1	39	135	B
3572	00000011100010	UUUUUU111UUU0U	1	39	112	B
3573	00000011000000	UUUUUU10UUUUUU	0	37	122	B
3574	00000011110000	UUUUUU1100UUUU	1	36	92	B
3575	00000011100000	UUUUUU111UUUUU	0	30	86	B
3576	00000010000000	UUUUUU1UUUUUUU	1	49	108	B
3577	00000011000000	UUUUUU10UUUUUU	0	34	95	B
3578	00000010100100	UUUUUU1U1UU0UU	0	30	91	B
3579	00000010100000	UUUUUU1U1UUUUU	1	54	140	B
3580	00000010000000	UUUUUU1UUUUUUU	0	38	81	B
3581	00000010010000	UUUUUU1UU0UUUU	0	38	134	B
3582	00000010000000	UUUUUU1UUUUUUU	1	46	125	B
3583	00000010000000	UUUUUU1UUUUUUU	0	42	126	B
3584	00000010000000	UUUUUU1UUUUUUU	1	44	115	B
3585	00000011000000	UUUUUU10UUUUUU	1	52	184	B
3586	00000010100010	UUUUUU1U1UUU0U	1	48	151	B
3587	00000011100100	UUUUUU111UU0UU	0	43	142	B
3588	00000010100000	UUUUUU1U0UUUUU	1	43	123	B
3589	00000010001100	UUUUUU1UUU00UU	0	36	140	B
3590	00000011100001	UUUUUU111UUUU0	0	34	125	B
3591	00000010110000	UUUUUU1U11UUUU	1	39	142	B
3592	00000010000000	UUUUUU1UUUUUUU	1	36	135	B
3593	00000011110001	UUUUUU1110UUUU	0	36	113	B
3594	00000010000000	UUUUUU1UUUUUUU	0	45	147	B
3595	00000010000000	UUUUUU1UUUUUUU	0	37	142	B
3596	00000010000000	UUUUUU1UUUUUUU	0	37	144	B
3597	00000011111100	UUUUUU111100UU	1	42	136	B
3598	00000011111111	UUUUUU11111011	1	36	127	B
3599	00000010000000	UUUUUU1UUUUUUU	1	37	99	B
3600	00000010100000	UUUUUU1U1UUUUU	1	46	149	B
3601	00000010000000	UUUUUU1UUUUUUU	1			N
3602	00000010100000	UUUUUU1U1UUUUU	1	37	106	B
3603	00000011000000	UUUUUU11UUUUUU	1	29	94	B
3604	00000011000000	UUUUUU11UUUUUU	1	47	151	B
3605	00000011111010	UUUUUU22211U0U	0	27	84	B
3606	00000011000000	UUUUUU11UUUUUU	0	28	115	B
3607	00000010000001	UUUUUU1UUUUUUU	0	39	116	B
3608	00000011000000	UUUUUU11UUUUUU	0	43	113	B
3609	00000011100000	UUUUUU111UUUUU	1	45	180	B
3610	00000010000000	UUUUUU1UUUUUUU	1	47	143	B
3611	00000011000000	UUUUUU11UUUUUU	1	45	115	B
3612	00000010000000	UUUUUU1UUUUUUU	1	48	136	B
3613	00000010000000	UUUUUU1UUUUUUU	1	48	72	B
3614	00000010000000	UUUUUU1UUUUUUU	1	39	84	B
3615	00000010110000	UUUUUU1U11UUUU	1	51	132	B
3616	00000011100101	UUUUUU111UU1U1	0	34	83	B
3617	00000010000000	UUUUUU1UUUUUUU	1			N
3618	00000011111010	UUUUUU11111U0U	0	38	126	B
3619	00000010000000	UUUUUU1UUUUUUU	1	41	112	B
3620	00000011001010	UUUUUU11UU0U0U	1	49	128	B
3621	00000010000000	UUUUUU1UUUUUUU	1	40	82	B
3622	00000011110001	UUUUUU1111UUUU	0	33	107	B
3623	00000010000000	UUUUUU1UUUUUUU	0	40	89	B
3624	00000010111111	UUUUUU1U111111	0	37	122	B
3625	00000010100000	UUUUUU1U1UUUUU	1	41	138	B
3626	00000010000010	UUUUUU1UUUUU0U	0	43	114	B
3627	00000011111110	UUUUUU1111100U	1	38	118	B
3628	00000011101111	UUUUUU111U0011	0	42	124	B
3629	00000011111111	UUUUUU1110000U	0	34	92	B
3630	00000010001000	UUUUUU1UUU0UUU	1	36	83	B
3631	00000011111000	UUUUUU11100UUU	1	35	116	B
3632	00000011100101	UUUUUU111UU0U0	0		147	B
3633	00000011000000	UUUUUU10UUUUUU	0	30	68	B
3634	00000010000000	UUUUUU1UUUUUUU	1	36	129	B
3635	00000010100000	UUUUUU1U1UUUUU	1	38	127	B
3636	00000010001000	UUUUUU1UUU0UUU	0	30	86	B
3637	00000011110000	UUUUUU1100UUUU	1	34	98	B
3638	00000010000001	UUUUUU1UUUUUUU	0	33	86	B
3639	00000010000000	UUUUUU1UUUUUUU	0			N
3640	00000010110000	UUUUUU1U10UUUU	0	36	112	B
3641	00000010110001	UUUUUU2U22UUU0	0	30	107	B
3642	00000010000000	UUUUUU1UUUUUUU	1	37	111	B
3643	00000011110000	UUUUUU1111UUUU	1	46	109	B
3644	00000011100100	UUUUUU111UU0UU	0	43	117	B
3645	00000011000001	UUUUUU11UUUUUU	1	42	119	B
3646	00000011111001	UUUUUU11100UUU	0	44	160	B
3647	00000010000000	UUUUUU1UUUUUUU	0	39	133	B
3648	00000010000000	UUUUUU1UUUUUUU	1	40	62	B
3649	00000011111010	UUUUUU11111U0U	0	35	96	B
3650	00000010110000	UUUUUU1U10UU0U	1	38	166	B
3651	00000010000000	UUUUUU1UUUUUUU	0	45	148	B
3652	00000011111111	UUUUUU1111111U	0	49	143	B
3653	00000011111111	UUUUUU1111111U	0	33	98	B
3654	00000010000010	UUUUUU1UUUUU0U	0	43	145	B
3655	00000011111111	UUUUUU1111101U	0	40	108	B
3656	00000010000000	UUUUUU1UUUUUUU	1	35	103	B
3657	00000011011100	UUUUUU11U110UU	0	33	92	B
3658	00000011100000	UUUUUU111UUUUU	1	35	98	B
3659	00000010100000	UUUUUU1U1UUUUU	1	36	138	B
3660	00000011111100	UUUUUU111100UU	1	38	115	B
3661	00000011100000	UUUUUU111UUUUU	0	34	93	B
3662	00000010111111	UUUUUU1U111110	1	36	130	B
3663	00000010100010	UUUUUU1U1UUU0U	1	43	117	B
3664	00000011111111	UUUUUU11111111	0	44	155	B
3665	00000011111000	UUUUUU11111UUU	1	30	107	B
3666	00000010000000	UUUUUU1UUUUUUU	0			N
3667	00000010111000	UUUUUU1U110UUU	0	39	134	B
3668	00000011000000	UUUUUU11UUUUUU	1	46	130	B
3669	00000010000000	UUUUUU1UUUUUUU	1	44	138	B
3670	00000010000000	UUUUUU1UUUUUUU	0	38	131	B
3671	00000011111010	UUUUUU11100U0U	0	32	72	B
3672	00000011101100	UUUUUU111U00UU	0	38	94	B
3673	00000010000101	UUUUUU1UUUU0U0	0	34	83	B
3674	00000010010000	UUUUUU1UU0UUUU	0	30	115	B
3675	00000010100000	UUUUUU1U1UUUUU	0	41	134	B
3676	00000011110000	UUUUUU1111UUUU	0	35	107	B
3677	00000010000000	UUUUUU1UUUUUUU	1	45	91	B
3678	00000010000000	UUUUUU1UUUUUUU	1	44	115	B
3679	00000011110000	UUUUUU1100UUUU	0	33	130	B
3680	00000010000000	UUUUUU1UUUUUUU	0			N
3681	00000010000000	UUUUUU1UUUUUUU	1			N
3682	00000011111100	UUUUUU111000UU	1			B
3683	00000010000100	UUUUUU1UUUU0UU	0	29	89	B
3684	00000011000011	UUUUUU11UUUU0U	0	41	109	B
3685	00000010000000	UUUUUU1UUUUUUU	0	44	116	B
3686	00000011000000	UUUUUU11UUUUUU	0	34	130	B
3687	00000010001111	UUUUUU1UUU1000	1	44	120	B
3688	00000010000000	UUUUUU1UUUUUUU	0	43	71	B
3689	00000011010000	UUUUUU11U0UUUU	1	51	167	B
3690	00000010000000	UUUUUU1UUUUUUU	1	45	146	B
3691	00000010100010	UUUUUU1U1UUU0U	1	45	144	B
3692	00000010111111	UUUUUU1U1UU100	0	40	122	B
3693	00000011111111	UUUUUU1111110U	0	40	95	B
3694	00000011111010	UUUUUU11110U0U	0	31	87	B
3695	00000010000000	UUUUUU1UUUUUUU	0	33	89	B
3696	00000010000010	UUUUUU1UUUUU0U	0	34	107	B
3697	00000011000000	UUUUUU11UUUUUU	0	36	91	B
3698	00000011100000	UUUUUU111UUUUU	0	41	146	B
3699	00000010000000	UUUUUU1UUUUUUU	0			N
3700	00000010100010	UUUUUU1U1UUU0U	1	39	125	B
3701	00000010000000	UUUUUU1UUUUUUU	0	42	104	B
3702	00000010100000	UUUUUU1U1UUUUU	1	38	124	B
3703	00000010001000	UUUUUU1UUU0UUU	0	37	124	B
3704	00000010100100	UUUUUU1U1UU0UU	0	33	75	B
3705	00000010000000	UUUUUU1UUUUUUU	0	33	91	B
3706	00000011111101	UUUUUU222222U0	1	37	80	B
3707	00000010000000	UUUUUU1UUUUUUU	1	34	134	B
3708	00000011000000	UUUUUU10UUUUUU	1	26	90	B
3709	00000010000000	UUUUUU1UUUUUUU	0	41	111	B
3710	00000011111111	UUUUUU11111111	1	46	139	B
3711	00000011111011	UUUUUU11110U00	0	40	142	B
3712	00000011111111	UUUUUU11111U10	0	35	117	B
3713	00000010000000	UUUUUU1UUUUUUU	0	34	120	B
3714	00000011100010	UUUUUU111UUU0U	1	41	148	B
3715	00000011100101	UUUUUU111UU0U0	0	42	114	B
3716	00000011001000	UUUUUU11UU0UUU	0	40	127	B
3717	00000011111000	UUUUUU11110UUU	0	32	132	B
3718	00000010100000	UUUUUU1U1UUUUU	0	36	107	B
3719	00000011100000	UUUUUU111UUUUU	0	42	75	B
3720	00000010101010	UUUUUU1U1U0U0U	0	32	106	B
3721	00000011111111	UUUUUU11111111	0	33	100	B
3722	00000010000000	UUUUUU1UUUUUUU	1	40	106	B
3723	00000010010000	UUUUUU1UU0UUUU	0	34	84	B
3724	00000010000000	UUUUUU1UUUUUUU	1	40	103	B
3725	00000010000000	UUUUUU1UUUUUUU	1	41	110	B
3726	00000011111100	UUUUUU11111UUU	1	43	142	B
3727	00000010000000	UUUUUU1UUUUUUU	0	47	110	B
3728	00000011101100	UUUUUU111U11UU	1	48	123	B
3729	00000011110111	UUUUUU1111U100	1	33	133	B
3730	00000011111111	UUUUUU11111111	1	42	95	B
3731	00000011000000	UUUUUU11UUUUUU	1			N
3732	00000010000000	UUUUUU1UUUUUUU	1	47	170	B
3733	00000010000000	UUUUUU1UUUUUUU	1	49	141	B
3734	00000011011000	UUUUUU10U00UUU	0	37	111	B
3735	00000010000010	UUUUUU1UUUUU0U	0	33	111	B
3736	00000010000000	UUUUUU1UUUUUUU	0			N
3737	00000010000000	UUUUUU1UUUUUUU	1			N
3738	00000011110111	UUUUUU1111U111	1	42	123	B
3739	00000010000000	UUUUUU1UUUUUUU	1	44	115	B
3740	00000010000000	UUUUUU1UUUUUUU	1	41	87	B
3741	00000010001000	UUUUUU1UUU0UUU	0	45	114	B
3742	00000011000000	UUUUUU11UUUUUU	0	47	162	B
3743	00000011100100	UUUUUU111UU0UU	0	28	75	B
3744	00000010000000	UUUUUU1UUUUUUU	1	45	115	B
3745	00000010000000	UUUUUU1UUUUUUU	1	44	73	B
3746	00000010101000	UUUUUU1U1U1UUU	1	44	113	B
3747	00000010000000	UUUUUU1UUUUUUU	1	22	91	B
3748	00000010000010	UUUUUU1UUUUU0U	1	49	137	B
3749	00000010000100	UUUUUU1UUUU0UU	1	48	147	B
3750	00000010001000	UUUUUU1UUU0UUU	1	42	115	B
3751	00000011100100	UUUUUU111UU0UU	0	35	113	B
3752	00000010000000	UUUUUU1UUUUUUU	1	29	76	B
3753	00000010111000	UUUUUU1U110UUU	1	43	103	B
3754	00000010111110	UUUUUU1U1UU11U	1	46	151	B
3755	00000011000000	UUUUUU11UUUUUU	1	37	110	B
3756	00000010100000	UUUUUU1U0UUUUU	0	35	86	B
3757	00000010100000	UUUUUU1U0UUUUU	1	37	73	B
3758	00000011111111	UUUUUU1UU00000	1	44	135	B
3759	00000011111000	UUUUUU11111UUU	1	40	120	B
3760	00000010010001	UUUUUU1UU0UUUU	1	36	121	B
3761	00000010000000	UUUUUU1UUUUUUU	0	28	71	B
3762	00000011000001	UUUUUU10UUUUU0	0	39	79	B
3763	00000010000000	UUUUUU1UUUUUUU	0	33	47	B
3764	00000010000000	UUUUUU1UUUUUUU	1			N
3765	00000010000000	UUUUUU1UUUUUUU	1			N
3766	00000010010000	UUUUUU1UU0UUUU	0	41	112	B
3767	00000010001000	UUUUUU1UUU0UUU	0	37	104	B
3768	00000011100000	UUUUUU111UUUUU	1	45	96	B
3769	00000010101000	UUUUUU1U1U0UUU	0	45	176	B
3770	00000011000010	UUUUUU11UUUU0U	1	44	104	B
3771	00000010000000	UUUUUU1UUUUUUU	0	38	118	B
3772	00000010110111	UUUUUU1U11U00U	0	50	132	B
3773	00000010000000	UUUUUU1UUUUUUU	1	33	97	B
3774	00000011010000	UUUUUU11U0UUUU	0	41	128	B
3775	00000011001111	UUUUUU11UU11U1	0	46	148	B
3776	00000011111000	UUUUUU11110UUU	1	41	117	B
3777	00000010000000	UUUUUU1UUUUUUU	0	39	119	B
3778	00000010000100	UUUUUU1UUUU0UU	1	26	71	B
3779	00000010000000	UUUUUU1UUUUUUU	1			N
3780	00000010011100	UUUUUU1UU101UU	0	39	102	B
3781	00000010111111	UUUUUU1U111110	1	44	147	B
3782	00000011000000	UUUUUU11UUUUUU	1	50	145	B
3783	00000010111111	UUUUUU1U11110U	0	46	153	B
3784	00000010111111	UUUUUU1U111111	1	45	140	B
3785	00000011111011	UUUUUU11111U0U	1	45		B
3786	00000010000000	UUUUUU1UUUUUUU	0	36	142	B
3787	00000010111111	UUUUUU1U111111	0	34	156	B
3788	00000011111110	UUUUUU11111U1U	0	37	142	B
3789	00000010000000	UUUUUU1UUUUUUU	0	36	84	B
3790	00000011100000	UUUUUU111UUUUU	0	34	80	B
3791	00000011000000	UUUUUU10UUUUUU	0	37	96	B
3792	00000010010000	UUUUUU1UU1UUUU	0	36	109	B
3793	00000011100010	UUUUUU111UUU0U	1	44	143	B
3794	00000010000000	UUUUUU1UUUUUUU	1	27	98	B
3795	00000011111111	UUUUUU1110000U	0	38	115	B
3796	00000010000000	UUUUUU1UUUUUUU	1	38	104	B
3797	00000011111000	UUUUUU11111UUU	1	48	175	B
3798	00000011100110	UUUUUU111UU00U	0	21	80	B
3799	00000010000000	UUUUUU1UUUUUUU	1	44	144	B
3800	00000010000000	UUUUUU1UUUUUUU	0	38	130	B
3801	00000011000000	UUUUUU11UUUUUU	1	31	79	B
3802	00000010000000	UUUUUU1UUUUUUU	1	41	148	B
3803	00000011111111	UUUUUU11111111	1	46	134	B
3804	00000010000000	UUUUUU1UUUUUUU	1	44	141	B
3805	00000011100000	UUUUUU110UUUUU	0	33	89	B
3806	00000010100000	UUUUUU1U1UUUUU	1	42	110	B
3807	00000011111111	UUUUUU11111111	0	36	118	B
3808	00000010101011	UUUUUU1U1U0U1U	0	42	106	B
3809	00000010000000	UUUUUU1UUUUUUU	1			N
3810	00000010100000	UUUUUU1U1UUUUU	1	51	106	B
3811	00000011000000	UUUUUU11UUUUUU	1	40	95	B
3812	00000010000100	UUUUUU1UUUU0UU	1	40	117	B
3813	00000010000000	UUUUUU1UUUUUUU	1	44	125	B
3814	00000010000000	UUUUUU1UUUUUUU	1	38	106	B
3815	00000010000000	UUUUUU1UUUUUUU	0	42	123	B
3816	00000011100000	UUUUUU111UUUUU	1	47	104	B
3817	00000010000000	UUUUUU1UUUUUUU	1	49	151	B
3818	00000010000000	UUUUUU1UUUUUUU	1	49	146	B
3819	00000011111111	UUUUUU11111U11	1	54	166	B
3820	00000010100000	UUUUUU1U1UUUUU	0	35	125	B
3821	00000011100000	UUUUUU111UUUUU	1	54	120	B
3822	00000010110000	UUUUUU1U11UUUU	1	40	89	B
3823	00000011110100	UUUUUU1111U0UU	0	34	111	B
3824	00000010000000	UUUUUU1UUUUUUU	1	52	113	B
3825	00000010101111	UUUUUU1U1U1111	1	39	96	B
3826	00000010101111	UUUUUU1U1U111U	0	35	108	B
3827	00000011111110	UUUUUU1111100U	0	39	130	B
3828	00000010000000	UUUUUU1UUUUUUU	1	45	113	B
3829	00000010111111	UUUUUU1U111101	0	42	122	B
3830	00000011100000	UUUUUU111UUUUU	0	40	139	B
3831	00000011111111	UUUUUU11111111	1	50	136	B
3832	00000011100000	UUUUUU111UUUUU	1	53	126	B
3833	00000011110000	UUUUUU1111UUUU	1	39	123	B
3834	00000011101111	UUUUUU111U110U	0	43	120	B
3835	00000010000000	UUUUUU1UUUUUUU	0	36	107	B
3836	00000011110000	UUUUUU1111UUUU	1	45	149	B
3837	00000011101111	UUUUUU222U222U	0	30	102	B
3838	00000010101000	UUUUUU1U1U0UUU	0	35	91	B
3839	00000010000000	UUUUUU1UUUUUUU	1			N
3840	00000010111100	UUUUUU1U1111UU	0	34	112	B
3841	00000011001000	UUUUUU11UU1UUU	0	43	115	B
3842	00000010110000	UUUUUU1U10UUUU	1	43	134	B
3843	00000011101111	UUUUUU111U1000	1	42	134	B
3844	00000010000100	UUUUUU1UUUU1UU	0	39	132	B
3845	00000011111111	UUUUUU11111111	0	40	161	B
3846	00000011110000	UUUUUU1111UUUU	1	38	120	B
3847	00000010100000	UUUUUU1U0UUUUU	1	47	129	B
3848	00000010000001	UUUUUU1UUUUUU0	0	34	122	B
3849	00000011100000	UUUUUU111UUUUU	1	46	159	B
3850	00000011100010	UUUUUU111UUU0U	1	57	184	B
3851	00000011111111	UUUUUU11111110	1	44	104	B
3852	00000010010000	UUUUUU1UU1UUUU	0	34	122	B
3853	00000010100000	UUUUUU1U1UUUUU	0	42	131	B
3854	00000010000010	UUUUUU1UUUUU0U	1	40	155	B
3855	00000011000000	UUUUUU11UUUUUU	0	42	153	B
3856	00000011011110	UUUUUU11U0111U	0	38	118	B
3857	00000010000000	UUUUUU1UUUUUUU	0	34	117	B
3858	00000010110000	UUUUUU1U10UUUU	1	44	104	B
3859	00000010000000	UUUUUU1UUUUUUU	1	44	110	B
3860	00000010001001	UUUUUU1UUU0UU0	0	36	135	B
3861	00000010010000	UUUUUU1UU0UUUU	1	43	53	B
3862	00000010100000	UUUUUU1U1UUUUU	1	38	87	B
3863	00000010000000	UUUUUU1UUUUUUU	0	35	119	B
3864	00000011000000	UUUUUU11UUUUUU	1	46	148	B
3865	00000011111110	UUUUUU1111110U	1	47	131	B
3866	00000010000010	UUUUUU1UUUUU0U	1	42	94	B
3867	00000011111110	UUUUUU1111111U	1	48	137	B
3868	00000010000000	UUUUUU1UUUUUUU	1	47	143	B
3869	00000011100010	UUUUUU111UUU0U	0	38	116	B
3870	00000010111110	UUUUUU1U11111U	1	43	128	B
3871	00000010000000	UUUUUU1UUUUUUU	1	45	147	B
3872	00000011000000	UUUUUU11UUUUUU	0	41	120	B
3873	00000010000000	UUUUUU1UUUUUUU	0	33	83	B
3874	00000010000000	UUUUUU1UUUUUUU	1	42	99	B
3875	00000010101101	UUUUUU1U1U11U0	0	46	130	B
3876	00000010000000	UUUUUU1UUUUUUU	0	34	87	B
3877	00000011000100	UUUUUU11UUU0UU	0	42	116	B
3878	00000011111111	UUUUUU11111110	1	42	121	B
3879	00000010000000	UUUUUU1UUUUUUU	1	41	56	B
3880	00000010001000	UUUUUU1UUU0UUU	1	24	70	B
3881	00000011110000	UUUUUU1110UUUU	1	53	130	B
3882	00000010000000	UUUUUU1UUUUUUU	0			N
3883	00000011110010	UUUUUU1110UU0U	1	45	145	B
3884	00000010111110	UUUUUU1U11111U	1	43	144	B
3885	00000011000000	UUUUUU11UUUUUU	0	37	122	B
3886	00000010000000	UUUUUU1UUUUUUU	0	43	115	B
3887	00000010000000	UUUUUU1UUUUUUU	0	37	103	B
3888	00000010100000	UUUUUU1U1UUUUU	1	45	154	B
3889	00000010110010	UUUUUU1U11UU0U	1	50	105	B
